1389;РусГидро
30298;Русгрэйн
57601;Русолово
58322;Русолово2D
1402;Русполимет
1393;РусСамоцв
41334;РуссИнв ао
41929;РУССИНВЕСТ
28561;РуссМоре
114482;РуссНфт ао
17328;РФИХМАОЮг
137781;Рф-ММВБгф
28404;РязанТепло
1413;РязанЭн ао
1412;РязЭнСб
82019;Саларьево
28303;СалНфОСао
27857;СамарЭн1ао
27858;СамарЭн1ап
27777;СамарЭн2ао
27767;СамарЭн2ап
27859;СамарЭн3ао
27860;СамарЭн3ап
40765;СамарЭн-ао
40766;СамарЭн-ап
27972;СамарЭнерг
27973;СамарЭн-п
27743;Самнфгз-ао
27799;Самнфгз-ап
27800;Самсвяз-ао
27801;Самсвяз-ап
41494;СаратНПЗ
41495;СаратНПЗ-п
28329;СаратЭн
41339;СаратЭн-ао
41340;СаратЭн-ап
28330;СаратЭн-п
27791;Сарэн-2-ао
27792;Сарэн-2-ап
27789;Сарэс-2-ао
27790;Сарэс-2-ап
133839;САФМАР ао
107269;САФМАРПлз
27764;Сахнфгз-ао
27780;Сахнфгз-ап
120783;Сахэнер ао
136983;СберАрБиз2
107244;СберАрБизн
1463;Сбербанк
28546;Сбербанк-1
1464;Сбербанк-п
54930;СберЖилНед
68942;СберЖлНед2
91014;СберЖлНед3
27862;СбС-АГРОао
27861;СбС-АГРОап
1467;СвердлЭн-п
27745;Свердлэнрг
1465;СвердЭС ао
1466;СвердЭС ап
17106;СвИнТх ао
1469;СвязьБанк
1479;СевсталАвт
1476;СевСт-ао
9808;Селестра
39756;Селигдар
40947;Селигдар2D
46738;Селигдар3D
45199;Селигдар-п
28424;СеровГРЭС
28425;СеровГРЭСп
1418;СЗПароход
27865;СЗТелек2ао
27864;СЗТелек2ап
27866;СЗТелек4ао
27867;СЗТелек5ап
27868;СЗТелек6ао
27869;СЗТелек7ап
1419;СЗТелек-ао
1420;СЗТелек-ап
84206;СибГост ао
9251;СибЗмл ао
16114;СибиряК-АК
1492;СибиряК-ЖН
1493;СибиряК-НС
1494;СибиряК-ФН
27896;Сибнефт2ао
27863;Сибнефт-ао
1487;СибТлк-ао
1488;СибТлк-ап
32947;СилвСерфер
1495;СилМашины
1496;Сильвинит
1498;Синерг. ао
17797;Синерг.-ЗФ
1497;СинТЗ-ао
1502;СистГалс
1503;Система ао
82916;СкайКо-ао
1506;Славн-ЯНОС
30018;Слав-ЯНОСп
40779;СМ.арт-Ал
51933;СМ.арт-ПИК
1434;СМЗ-ао
28405;СмолГРЭС
28406;СмолГРЭС-п
28386;СмоленГК
28387;СмоленГК-п
1509;СмолЭнСб
1510;СмолЭнСб-п
124642;СМП 02
124590;СМП 03
1511;Смэнерг-ао
1512;Смэнерг-ап
119195;Собрание
147915;Совком 1В2
28344;СОГАЗ ао
1515;СолЗем ПИФ
42082;Солид-Инв
175242;СОЛИДСР2ЗП
1516;СолИнММВБ
42081;СолИнтер
1437;СОЛЛЕРС
28428;СтаврГК
28429;СтаврГК-п
1526;СтаврЭн-ао
1527;СтаврЭн-ап
1528;СтаврЭнСб
1529;СтаврЭнСбп
1445;СТЗ-ао
9252;СтимулЗПИФ
1530;СтлнГОК ао
27908;СтлнГОК3ао
1536;СтражУрСод
9391;Стратег ао
9087;СтУКГорОф
1448;СУМЗ ао
1542;Сургнфгз
1543;Сургнфгз-п
17240;СУЭК-Красн
31023;СЭМЗ ао
73224;СЭМЭстПерв
1600;Таврическ.
1545;ТАГМЕТ ао
28361;ТамбовГК
28362;ТамбовГК-п
1606;ТамбовЭн
1607;ТамбовЭн-п
1604;ТамбЭнСб
1605;ТамбЭнСб-п
1547;ТАМП ао
41820;ТАНТАЛ ао
41821;ТАНТАЛ ап
1608;Тарханы
1609;Тарханы-6D
30463;ТАТБЕНТОао
1610;ТатИнКСбип
1612;ТатИнКФАип
1613;Татнфт 3ао
1614;Татнфт 3ап
1615;Таттел. ао
28388;ТверьГК
28389;ТверьГК-п
1624;ТверьЭн ап
1625;Тверьэнерг
1622;ТверЭнСб
1623;ТверЭнСб-п
1626;Телеграф
40778;Телеграф-п
1588;ТЗА ао
41505;ТКЗ ао
41811;ТКЗКК ао
41812;ТКЗКК ап
32421;ТКСМ ао
41279;ТКСМ ао 1D
1593;ТМК ао
59801;ТМК др
30648;ТМК-002Dао
32451;ТНК-ВР ао
32452;ТНК-ВР ап
136981;ТНСэКубань
83452;ТНСэнВорон
83453;ТНСэнВор-п
83777;ТНСэнМарЭл
83804;ТНСэнНН ао
83805;ТНСэнНН ап
82934;ТНСэнрг ао
83798;ТНСэнРст
83799;ТНСэнРст-п
83797;ТНСэнЯр
83795;ТНСэнЯр-п
27736;Томнефт-ао
27737;Томнефт-ап
1638;ТомскРП ао
1639;ТомскРП ап
27891;ТомскТел4о
27892;ТомскТел4п
27761;Томскэнерг
1640;ТомскЭнСб
1641;ТомскЭнСбп
1598;ТПА-03 ао
1599;ТПА-04 ао
83843;ТПлюс ао
41822;Траверс ао
35278;ТРАНСАЭРао
31759;ТрансК ао
1658;Транснф ап
160782;ТрансФ ао
65189;ТРАСТ ао
85733;ТрастИпт
66489;ТрастФиНед
1645;ТрДвнчКряр
1646;ТрДвнчМО
1647;ТрДвнчТат
29054;ТретРезерв
51120;ТРИНФГориз
44507;ТринфДолин
35282;ТринфЗенит
40684;ТринфПерсп
41252;ТринфПолис
17118;ТринфРПоле
85764;ТРК ао
85765;ТРК ап
1648;ТрКред ао
14964;ТрнфИП ПнС
14965;ТрнфИП СбИ
9937;ТрнфИП ТрЭ
63579;ТрнфФГлобл
14966;ТрнфФРоста
43015;Труд ап
33196;ТСК-1 ао
42054;ТулаГВК ао
37269;Туламаш ао
37270;Туламаш ап
1660;ТулаЭнСб
27824;Тултел-1ао
27825;Тултел-1ап
1659;ТулЭн-ао
113419;ТФГ-руб.об
61741;ТФК-Ф ао01
65892;ТФК-Финанс
28366;ТЭК ао
28367;ТЭК ап
27781;Тюмтел-2
27782;Тюмтел-2п
1665;УАЗ ао
1681;Удмнефт-ао
27769;Удмнефт-ап
27875;УдмТел-2ао
27876;УдмТел-2ап
28390;УдмуртГК
28391;УдмуртГК-п
1683;УдмуртЭС
1684;УдмуртЭС-п
1688;Удмурэн-ао
1689;Удмурэн-ап
33749;УКОРФ ао
34898;УКСинергия
27826;Улэлсв-2ао
27827;Улэлсв-2ап
41930;УМПО ао
1691;УниверНедв
1692;УниверПАпф
27713;Универсал
1693;УниверСИпф
1694;УниверФАпф
33760;УНИВЕРФПР
1670;УНИВЕРФСиП
1690;УнивИнММВБ
51912;УОМЗ 01
27878;УралСвИ7ао
1701;УралСвИ-ао
1702;УралСвИ-ап
41980;УралСиб ао
17760;УралСибФОИ
17761;УралСибФПВ
27879;Уралтел-ао
27880;Уралтел-ап
27758;Уралтр-ао2
37444;Уркалий 4D
37445;Уркалий 5D
1706;Уркалий-ао
45200;УрКузница
16589;УрлСибКонс
16588;УрлСибф1ип
16590;УрлСибфПип
1678;УРСАБанк-п
27809;УрСибБ-5ао
27897;УрСибБ-8ао
28337;УрСибБ-ао
1664;У-УАЗ ао
41976;Уфанефхм
41977;Уфанефхм-п
41978;Уфаоргсз
41979;Уфаоргсз-п
27877;УфМКК-3-ао
1718;Фармстанд
27829;ФДолгСб-ао
41403;Физика ао
51965;ФинамНедв
51855;ФинКл-Кред
16369;ФинКомИнв
1710;ФИНПРОМао
16113;ФинСерв ао
1711;ФЛК 01
51952;ФондБелгор
51870;ФондКомНд
51882;ФондРегион
42083;ФондСолид
43023;Форт ап
13955;Фортум
56692;ФосАгро 1D
37859;ФосАгро ао
1712;ФСК ЕЭС ао
30448;ФФП Персп
31618;ФФП Персп2
28324;Хабэн
27836;Хабэн-2ао
28352;Хабэн-ап
27837;Ханттел-ао
27838;Ханттел-ап
41965;Химпром ао
41966;Химпром ап
80134;ХМБОткр ао
89181;Холи Лэнд
1733;ХолМРСК ао
1734;ХолМРСК ап
35055;ХолМРСК-1D
1745;ЦентрТел
1748;ЦентрТел-п
28402;ЧелябГК ао
28403;ЧелябГК ап
27870;ЧелябСв2ао
27871;ЧелябСв2ап
1759;Челябэн-ао
1760;Челябэн-ап
1757;ЧелябЭС ао
1758;ЧелябЭС ап
1763;Череповец
1765;ЧеркизГ001
1764;ЧеркизГ-ао
41959;ЧерногНефт
27763;Черногор
27815;Черэлсв4ао
136170;ЧЗПСН ао
1767;ЧитЭнСб ао
1768;ЧитЭнСб ап
1749;ЧКПЗ ао
41484;ЧМЗ ао
41485;ЧМЗ-01D ао
1750;ЧМК ао
1753;ЧТПЗ ао
1754;ЧЦЗ ао
1755;ЧЦЗ-004 ао
37883;Э.ОНРоссия
41960;Электрцинк
27773;ЭлОмск-ао2
27821;ЭлОмск-ап2
27785;ЭлРост-2ао
27786;ЭлРост-2ап
41808;Элсиб ао
27822;ЭлСтав-ао2
27823;ЭлСтав-ап2
28328;ЭлУрал
27794;ЭлУрал-3
69042;ЭнелРос ао
1786;ЭнергияРКК
16408;ЭнерСбт ао
16409;ЭнерСбт ап
30082;ЭраВодолея
41962;ЭРКО 2 ао
41963;ЭРКО 3 ао
41964;ЭРКО 4 ао
41961;ЭРКО ао
41231;ЭссетМен
152928;Эст Первый
27732;Юганфгз-ао
27884;Юганфгз-ап
51877;ЮгИнвРег-1
1801;ЮграИпткФ
1802;ЮграКомНед
51875;Югра-кред
1803;ЮграРентФ
1805;ЮжКузб. ао
28323;ЮКОС-ао
27750;ЮКОС-ао-2
27914;ЮКОС-ао-3
107301;Юнипро ао
102192;Ютинет.Ру
27742;ЮТК-2ао
27774;ЮТК-2ап
27893;ЮТК-4ао
27894;ЮТК-4ап
1796;ЮТК-ао
1797;ЮТК-ап
1798;ЮТэйр ао
27874;ЮТэйр-3 ао
44777;ЮУНК ао
28562;ЮФ-недв ип
1818;Якутскэн-п
1820;Якутскэнрг
1811;ЯМАЛГорОф
1812;ЯМАЛИЗПИФ1
1813;ЯМАЛИЗПИФ2
27882;Ямалэс-ао
27883;Ямалэс-ап
27793;Ярнеф-ао-2
27797;Ярнеф-ап-2
1828;Ярославич
1826;ЯрослСК
1827;ЯрослСК-п
28374;ЯрослЭК
28375;ЯрослЭК-п
34958;ЯрШинЗ ао
1830;Ярэнерг ао
1831;Ярэнерг ап
41823;ЯТЭК ао
